200817;000558.000;N;5127.8756;E;00528.5735;0.35
200817;000559.000;N;5127.8771;E;00528.5776;0.97
200817;000600.000;N;5127.8773;E;00528.5788;1.60
200817;000601.000;N;5127.8779;E;00528.5782;1.57
200817;000602.000;N;5127.8789;E;00528.5775;1.43
200817;000603.000;N;5127.8792;E;00528.5770;1.18
200817;000604.000;N;5127.8801;E;00528.5764;1.08
200817;000605.000;N;5127.8798;E;00528.5758;0.79
200817;000606.000;N;5127.8790;E;00528.5754;0.79
200817;000607.000;N;5127.8784;E;00528.5756;0.27
200817;000608.000;N;5127.8775;E;00528.5758;0.22
200817;000609.000;N;5127.8768;E;00528.5751;0.53
200817;000610.000;N;5127.8767;E;00528.5744;0.00
200817;000611.000;N;5127.8768;E;00528.5743;0.00
200817;000612.000;N;5127.8768;E;00528.5744;0.00
200817;000613.000;N;5127.8768;E;00528.5744;0.00
200817;000614.000;N;5127.8769;E;00528.5745;0.00
200817;000615.000;N;5127.8768;E;00528.5745;0.00
200817;000616.000;N;5127.8767;E;00528.5747;0.00
200817;000617.000;N;5127.8765;E;00528.5749;0.00
200817;000618.000;N;5127.8765;E;00528.5750;0.00
200817;000619.000;N;5127.8766;E;00528.5752;0.00
200817;000620.000;N;5127.8766;E;00528.5753;0.00
200817;000621.000;N;5127.8767;E;00528.5755;0.00
200817;000622.000;N;5127.8767;E;00528.5757;0.00
200817;000623.000;N;5127.8767;E;00528.5760;0.00
200817;000624.000;N;5127.8772;E;00528.5769;0.00
200817;000625.000;N;5127.8776;E;00528.5778;0.00
200817;000626.000;N;5127.8781;E;00528.5787;0.00
200817;000627.000;N;5127.8785;E;00528.5794;0.00
200817;000628.000;N;5127.8789;E;00528.5800;0.00
200817;000629.000;N;5127.8792;E;00528.5805;0.00
200817;000630.000;N;5127.8796;E;00528.5810;0.00
200817;000631.000;N;5127.8798;E;00528.5814;0.00
200817;000632.000;N;5127.8801;E;00528.5818;0.00
200817;000633.000;N;5127.8803;E;00528.5821;0.00
200817;000634.000;N;5127.8805;E;00528.5823;0.00
200817;000635.000;N;5127.8806;E;00528.5826;0.00
200817;000636.000;N;5127.8808;E;00528.5828;0.00
200817;000637.000;N;5127.8811;E;00528.5832;0.00
200817;000638.000;N;5127.8813;E;00528.5834;0.14
200817;000639.000;N;5127.8815;E;00528.5837;0.07
200817;000640.000;N;5127.8815;E;00528.5840;0.14
200817;000641.000;N;5127.8817;E;00528.5842;0.20
200817;000642.000;N;5127.8818;E;00528.5843;0.00
200817;000643.000;N;5127.8819;E;00528.5844;0.00
200817;000644.000;N;5127.8819;E;00528.5845;0.00
200817;000645.000;N;5127.8819;E;00528.5846;0.00
200817;000646.000;N;5127.8819;E;00528.5847;0.00
200817;000647.000;N;5127.8816;E;00528.5847;0.00
200817;000648.000;N;5127.8814;E;00528.5848;0.00
200817;000649.000;N;5127.8814;E;00528.5852;0.00
200817;000650.000;N;5127.8816;E;00528.5855;0.00
200817;000651.000;N;5127.8818;E;00528.5858;0.00
200817;000652.000;N;5127.8817;E;00528.5902;0.00
200817;000653.000;N;5127.8821;E;00528.5921;0.00
200817;000654.000;N;5127.8823;E;00528.5925;0.00
200817;000655.000;N;5127.8824;E;00528.5928;0.00
200817;000656.000;N;5127.8829;E;00528.5932;0.00
200817;000657.000;N;5127.8832;E;00528.5934;0.00
200817;000658.000;N;5127.8834;E;00528.5934;0.00
200817;000659.000;N;5127.8836;E;00528.5933;0.00
200817;000700.000;N;5127.8836;E;00528.5933;0.09
200817;000701.000;N;5127.8837;E;00528.5933;0.00
200817;000702.000;N;5127.8839;E;00528.5933;0.00
200817;000703.000;N;5127.8839;E;00528.5933;0.00
200817;000704.000;N;5127.8840;E;00528.5932;0.00
200817;000705.000;N;5127.8841;E;00528.5930;0.00
200817;000706.000;N;5127.8841;E;00528.5929;0.00
200817;000707.000;N;5127.8842;E;00528.5929;0.00
200817;000708.000;N;5127.8842;E;00528.5929;0.00
200817;000709.000;N;5127.8843;E;00528.5928;0.00
200817;000710.000;N;5127.8844;E;00528.5926;0.00
200817;000711.000;N;5127.8854;E;00528.5927;0.46
200817;000712.000;N;5127.8855;E;00528.5926;0.10
200817;000713.000;N;5127.8855;E;00528.5925;0.00
200817;000714.000;N;5127.8856;E;00528.5925;0.00
200817;000715.000;N;5127.8857;E;00528.5925;0.00
200817;000716.000;N;5127.8857;E;00528.5925;0.00
200817;000717.000;N;5127.8858;E;00528.5925;0.00
200817;000718.000;N;5127.8858;E;00528.5925;0.00
200817;000719.000;N;5127.8860;E;00528.5926;0.00
200817;000720.000;N;5127.8861;E;00528.5928;0.00
200817;000721.000;N;5127.8861;E;00528.5928;0.00
200817;000722.000;N;5127.8862;E;00528.5929;0.00
200817;000723.000;N;5127.8863;E;00528.5929;0.00
200817;000724.000;N;5127.8863;E;00528.5929;0.00
200817;000725.000;N;5127.8864;E;00528.5929;0.00
200817;000726.000;N;5127.8864;E;00528.5929;0.00
200817;000727.000;N;5127.8865;E;00528.5929;0.00
200817;000728.000;N;5127.8871;E;00528.5917;0.00
200817;000729.000;N;5127.8881;E;00528.5900;0.00
200817;000730.000;N;5127.8881;E;00528.5900;0.00
200817;000731.000;N;5127.8880;E;00528.5901;0.00
200817;000732.000;N;5127.8879;E;00528.5902;0.00
200817;000733.000;N;5127.8878;E;00528.5903;0.00
200817;000734.000;N;5127.8881;E;00528.5905;0.00
200817;000735.000;N;5127.8883;E;00528.5904;0.00
200817;000736.000;N;5127.8884;E;00528.5903;0.00
200817;000737.000;N;5127.8886;E;00528.5902;0.00
200817;000738.000;N;5127.8887;E;00528.5901;0.00
200817;000739.000;N;5127.8889;E;00528.5899;0.00
200817;000740.000;N;5127.8891;E;00528.5897;0.00
200817;000741.000;N;5127.8892;E;00528.5895;0.00
200817;000742.000;N;5127.8892;E;00528.5897;0.00
200817;000743.000;N;5127.8891;E;00528.5898;0.00
200817;000744.000;N;5127.8890;E;00528.5899;0.00
200817;000745.000;N;5127.8890;E;00528.5900;0.00
200817;000746.000;N;5127.8889;E;00528.5901;0.00
200817;000747.000;N;5127.8889;E;00528.5903;0.00
200817;000748.000;N;5127.8888;E;00528.5905;0.00
200817;000749.000;N;5127.8884;E;00528.5917;1.32
200817;000750.000;N;5127.8880;E;00528.5931;1.16
200817;000751.000;N;5127.8875;E;00528.5944;0.72
200817;000752.000;N;5127.8871;E;00528.5955;0.92
200817;000753.000;N;5127.8869;E;00528.5963;0.75
200817;000754.000;N;5127.8870;E;00528.5965;0.56
200817;000755.000;N;5127.8869;E;00528.5973;0.56
200817;000756.000;N;5127.8876;E;00528.5970;1.16
200817;000757.000;N;5127.8885;E;00528.5959;1.33
200817;000758.000;N;5127.8894;E;00528.5948;0.77
200817;000759.000;N;5127.8898;E;00528.5945;0.50
200817;000800.000;N;5127.8898;E;00528.5944;0.50
200817;000801.000;N;5127.8898;E;00528.5944;0.43
200817;000802.000;N;5127.8896;E;00528.5948;0.38
200817;000803.000;N;5127.8900;E;00528.5942;0.61
200817;000804.000;N;5127.8901;E;00528.5943;0.77
200817;000805.000;N;5127.8896;E;00528.5937;0.49
200817;000806.000;N;5127.8894;E;00528.5923;0.95
200817;000807.000;N;5127.8887;E;00528.5913;0.83
200817;000808.000;N;5127.8885;E;00528.5910;0.76
200817;000809.000;N;5127.8890;E;00528.5912;0.56
200817;000810.000;N;5127.8873;E;00528.5893;1.17
200817;000811.000;N;5127.8871;E;00528.5890;0.91
200817;000812.000;N;5127.8885;E;00528.5895;0.96
200817;000813.000;N;5127.8900;E;00528.5903;1.65
200817;000814.000;N;5127.8920;E;00528.5920;2.29
200817;000815.000;N;5127.8918;E;00528.5915;1.67
200817;000816.000;N;5127.8918;E;00528.5915;0.00
200817;000817.000;N;5127.8918;E;00528.5915;0.00
200817;000818.000;N;5127.8918;E;00528.5915;0.00
200817;000819.000;N;5127.8918;E;00528.5915;0.00
200817;000820.000;N;5127.8918;E;00528.5915;0.00
200817;000821.000;N;5127.8918;E;00528.5917;0.00
200817;000822.000;N;5127.8918;E;00528.5917;0.00
200817;000823.000;N;5127.8918;E;00528.5917;0.00
200817;000824.000;N;5127.8918;E;00528.5917;0.00
200817;000825.000;N;5127.8918;E;00528.5917;0.00
200817;000826.000;N;5127.8918;E;00528.5917;0.34
200817;000827.000;N;5127.8919;E;00528.5918;0.00
200817;000828.000;N;5127.8920;E;00528.5920;0.00
200817;000829.000;N;5127.8921;E;00528.5921;0.00
200817;000830.000;N;5127.8922;E;00528.5922;0.00
200817;000831.000;N;5127.8922;E;00528.5922;0.00
200817;000832.000;N;5127.8923;E;00528.5923;0.00
200817;000833.000;N;5127.8924;E;00528.5924;0.00
200817;000834.000;N;5127.8924;E;00528.5924;0.00
200817;000835.000;N;5127.8925;E;00528.5927;0.00
200817;000836.000;N;5127.8925;E;00528.5927;0.00
200817;000837.000;N;5127.8925;E;00528.5928;0.00
200817;000838.000;N;5127.8926;E;00528.5930;0.00
200817;000839.000;N;5127.8926;E;00528.5931;0.00
200817;000840.000;N;5127.8926;E;00528.5932;0.00
200817;000841.000;N;5127.8927;E;00528.5933;0.00
200817;000842.000;N;5127.8934;E;00528.5930;0.67
200817;000843.000;N;5127.8934;E;00528.5929;0.00
200817;000844.000;N;5127.8935;E;00528.5931;0.00
200817;000845.000;N;5127.8936;E;00528.5933;0.00
200817;000846.000;N;5127.8935;E;00528.5939;0.00
200817;000847.000;N;5127.8935;E;00528.5941;0.00
200817;000848.000;N;5127.8934;E;00528.5943;0.00
200817;000849.000;N;5127.8934;E;00528.5945;0.00
200817;000850.000;N;5127.8933;E;00528.5947;0.00
200817;000851.000;N;5127.8932;E;00528.5949;0.00
200817;000852.000;N;5127.8933;E;00528.5948;0.35
200817;000853.000;N;5127.8934;E;00528.5950;0.18
200817;000854.000;N;5127.8934;E;00528.5952;0.16
200817;000855.000;N;5127.8935;E;00528.5957;0.62
200817;000856.000;N;5127.8941;E;00528.6009;3.37
200817;000857.000;N;5127.8942;E;00528.6015;1.81
200817;000858.000;N;5127.8946;E;00528.6018;1.81
200817;000859.000;N;5127.8957;E;00528.6018;2.32
200817;000900.000;N;5127.8973;E;00528.6028;3.72
200817;000901.000;N;5127.8987;E;00528.6031;3.39
200817;000902.000;N;5127.8989;E;00528.6015;0.35
200817;000903.000;N;5127.8989;E;00528.6012;0.39
200817;000904.000;N;5127.8991;E;00528.6018;1.55
200817;000905.000;N;5127.8990;E;00528.6033;0.75
200817;000906.000;N;5127.8992;E;00528.6034;0.43
200817;000907.000;N;5127.8994;E;00528.6037;0.41
200817;000908.000;N;5127.9004;E;00528.6051;0.21
200817;000909.000;N;5127.9008;E;00528.6058;0.22
200817;000910.000;N;5127.9016;E;00528.6069;0.32
200817;000911.000;N;5127.9019;E;00528.6073;0.33
200817;000912.000;N;5127.9031;E;00528.6104;0.74
200817;000913.000;N;5127.9032;E;00528.6107;0.80
200817;000914.000;N;5127.9044;E;00528.6124;1.18
200817;000915.000;N;5127.9049;E;00528.6132;1.38
200817;000916.000;N;5127.9047;E;00528.6129;1.22
200817;000917.000;N;5127.9018;E;00528.6099;0.14
200817;000918.000;N;5127.9039;E;00528.6123;0.97
200817;000919.000;N;5127.9043;E;00528.6125;0.19
200817;000920.000;N;5127.9058;E;00528.6158;0.00
200817;000921.000;N;5127.9061;E;00528.6166;0.00
200817;000922.000;N;5127.9063;E;00528.6177;0.00
200817;000923.000;N;5127.9066;E;00528.6188;0.00
200817;000924.000;N;5127.9067;E;00528.6193;0.00
200817;000925.000;N;5127.9067;E;00528.6194;0.00
200817;000926.000;N;5127.9067;E;00528.6196;0.00
200817;000927.000;N;5127.9068;E;00528.6198;0.00
200817;000928.000;N;5127.9069;E;00528.6205;0.00
200817;000929.000;N;5127.9069;E;00528.6208;0.00
200817;000930.000;N;5127.9070;E;00528.6207;0.29
200817;000931.000;N;5127.9071;E;00528.6206;0.00
200817;000932.000;N;5127.9071;E;00528.6206;0.00
200817;000933.000;N;5127.9071;E;00528.6206;0.00
200817;000934.000;N;5127.9082;E;00528.6193;1.07
200817;000935.000;N;5127.9084;E;00528.6198;0.43
200817;000936.000;N;5127.9085;E;00528.6202;0.25
200817;000937.000;N;5127.9085;E;00528.6202;0.00
200817;000938.000;N;5127.9085;E;00528.6202;0.00
200817;000939.000;N;5127.9085;E;00528.6202;0.00
200817;000940.000;N;5127.9085;E;00528.6202;0.00
200817;000941.000;N;5127.9085;E;00528.6202;0.00
200817;000942.000;N;5127.9085;E;00528.6202;0.27
200817;000943.000;N;5127.9086;E;00528.6204;0.00
200817;000944.000;N;5127.9087;E;00528.6207;0.00
200817;000945.000;N;5127.9088;E;00528.6210;0.00
200817;000946.000;N;5127.9089;E;00528.6209;0.00
200817;000947.000;N;5127.9089;E;00528.6208;0.00
200817;000948.000;N;5127.9088;E;00528.6207;0.00
200817;000949.000;N;5127.9088;E;00528.6206;0.00
200817;000950.000;N;5127.9088;E;00528.6206;0.00
200817;000951.000;N;5127.9092;E;00528.6205;0.00
200817;000952.000;N;5127.9093;E;00528.6204;0.18
200817;000953.000;N;5127.9091;E;00528.6200;0.32
200817;000954.000;N;5127.9090;E;00528.6195;0.34
200817;000955.000;N;5127.9089;E;00528.6195;0.21
200817;000956.000;N;5127.9089;E;00528.6191;0.37
200817;000957.000;N;5127.9062;E;00528.6151;0.63
200817;000958.000;N;5127.9061;E;00528.6149;0.39
200817;000959.000;N;5127.9053;E;00528.6094;2.04
200817;001000.000;N;5127.9049;E;00528.6087;1.70
200817;001001.000;N;5127.9025;E;00528.6047;1.37
200817;001002.000;N;5127.9031;E;00528.5990;3.90
200817;001003.000;N;5127.9032;E;00528.5987;2.07
200817;001004.000;N;5127.9028;E;00528.5980;1.50
200817;001005.000;N;5127.9027;E;00528.5970;1.80
200817;001006.000;N;5127.9034;E;00528.5929;3.09
200817;001007.000;N;5127.9018;E;00528.5900;4.29
200817;001008.000;N;5127.9012;E;00528.5893;3.71
200817;001009.000;N;5127.9006;E;00528.5883;3.53
200817;001010.000;N;5127.9002;E;00528.5876;3.30
200817;001011.000;N;5127.9003;E;00528.5876;2.69
200817;001012.000;N;5127.8999;E;00528.5870;2.67
200817;001013.000;N;5127.9005;E;00528.5877;2.25
200817;001014.000;N;5127.9016;E;00528.5879;2.08
200817;001015.000;N;5127.9017;E;00528.5878;1.70
200817;001016.000;N;5127.9018;E;00528.5877;1.78
200817;001017.000;N;5127.9015;E;00528.5866;1.92
200817;001018.000;N;5127.9011;E;00528.5870;1.51
200817;001019.000;N;5127.9006;E;00528.5878;1.48
200817;001020.000;N;5127.8999;E;00528.5890;1.46
200817;001021.000;N;5127.8999;E;00528.5896;1.04
200817;001022.000;N;5127.9003;E;00528.5893;1.22
200817;001023.000;N;5127.9007;E;00528.5886;1.39
200817;001024.000;N;5127.9010;E;00528.5887;0.79
200817;001025.000;N;5127.9013;E;00528.5892;0.69
200817;001026.000;N;5127.9014;E;00528.5896;0.72
200817;001027.000;N;5127.9013;E;00528.5902;0.42
200817;001028.000;N;5127.9013;E;00528.5905;0.36
200817;001029.000;N;5127.9011;E;00528.5900;0.38
200817;001030.000;N;5127.9008;E;00528.5896;0.73
200817;001031.000;N;5127.9010;E;00528.5889;0.90
200817;001032.000;N;5127.9013;E;00528.5900;1.32
200817;001033.000;N;5127.9019;E;00528.5902;0.53
200817;001034.000;N;5127.9018;E;00528.5901;0.33
200817;001035.000;N;5127.9020;E;00528.5902;0.53
200817;001036.000;N;5127.9020;E;00528.5901;0.51
200817;001037.000;N;5127.9015;E;00528.5898;0.49
200817;001038.000;N;5127.9011;E;00528.5896;0.60
200817;001039.000;N;5127.9009;E;00528.5890;0.62
200817;001040.000;N;5127.8997;E;00528.5876;1.48
200817;001041.000;N;5127.8990;E;00528.5868;1.57
200817;001042.000;N;5127.8993;E;00528.5841;3.18
200817;001043.000;N;5127.8983;E;00528.5818;3.41
200817;001044.000;N;5127.8980;E;00528.5798;3.01
200817;001045.000;N;5127.8969;E;00528.5791;2.99
200817;001046.000;N;5127.8965;E;00528.5801;2.22
200817;001047.000;N;5127.8960;E;00528.5799;2.06
200817;001048.000;N;5127.8956;E;00528.5801;1.62
200817;001049.000;N;5127.8950;E;00528.5800;1.66
200817;001050.000;N;5127.8945;E;00528.5801;1.13
200817;001051.000;N;5127.8941;E;00528.5797;1.02
200817;001052.000;N;5127.8933;E;00528.5792;1.19
200817;001053.000;N;5127.8924;E;00528.5789;2.79
200817;001054.000;N;5127.8923;E;00528.5790;2.03
200817;001055.000;N;5127.8923;E;00528.5793;1.42
200817;001056.000;N;5127.8924;E;00528.5796;0.84
200817;001057.000;N;5127.8923;E;00528.5799;0.52
200817;001058.000;N;5127.8924;E;00528.5803;1.33
200817;001059.000;N;5127.8919;E;00528.5808;0.71
200817;001100.000;N;5127.8919;E;00528.5808;0.00
200817;001101.000;N;5127.8919;E;00528.5808;0.00
200817;001102.000;N;5127.8919;E;00528.5808;0.00
200817;001103.000;N;5127.8919;E;00528.5808;0.00
200817;001104.000;N;5127.8919;E;00528.5808;0.28
200817;001105.000;N;5127.8918;E;00528.5808;0.33
200817;001106.000;N;5127.8917;E;00528.5809;0.22
200817;001107.000;N;5127.8914;E;00528.5810;0.34
200817;001108.000;N;5127.8913;E;00528.5811;0.15
200817;001109.000;N;5127.8909;E;00528.5807;0.10
200817;001110.000;N;5127.8909;E;00528.5801;0.29
200817;001111.000;N;5127.8909;E;00528.5801;0.00
200817;001112.000;N;5127.8910;E;00528.5803;0.00
200817;001113.000;N;5127.8910;E;00528.5807;0.00
200817;001114.000;N;5127.8912;E;00528.5808;0.00
200817;001115.000;N;5127.8913;E;00528.5810;0.00
200817;001116.000;N;5127.8913;E;00528.5812;0.00
200817;001117.000;N;5127.8914;E;00528.5819;0.00
200817;001118.000;N;5127.8915;E;00528.5821;0.00
200817;001119.000;N;5127.8915;E;00528.5839;0.63
200817;001120.000;N;5127.8914;E;00528.5840;0.00
200817;001121.000;N;5127.8914;E;00528.5842;0.00
200817;001122.000;N;5127.8914;E;00528.5848;0.00
200817;001123.000;N;5127.8917;E;00528.5850;0.00
200817;001124.000;N;5127.8919;E;00528.5848;0.00
200817;001125.000;N;5127.8920;E;00528.5846;0.00
200817;001126.000;N;5127.8922;E;00528.5845;0.00
200817;001127.000;N;5127.8923;E;00528.5846;0.00
200817;001128.000;N;5127.8926;E;00528.5846;0.00
200817;001129.000;N;5127.8928;E;00528.5845;0.00
200817;001130.000;N;5127.8928;E;00528.5844;0.00
200817;001131.000;N;5127.8928;E;00528.5843;0.00
200817;001132.000;N;5127.8926;E;00528.5842;0.00
200817;001133.000;N;5127.8925;E;00528.5842;0.00
200817;001134.000;N;5127.8923;E;00528.5843;0.00
200817;001135.000;N;5127.8922;E;00528.5844;0.00
200817;001136.000;N;5127.8921;E;00528.5845;0.00
200817;001137.000;N;5127.8922;E;00528.5849;0.00
200817;001138.000;N;5127.8921;E;00528.5854;0.00
200817;001139.000;N;5127.8921;E;00528.5858;0.00
200817;001140.000;N;5127.8920;E;00528.5857;0.00
200817;001141.000;N;5127.8918;E;00528.5857;0.00
200817;001142.000;N;5127.8916;E;00528.5857;0.00
200817;001143.000;N;5127.8916;E;00528.5857;0.00
200817;001144.000;N;5127.8916;E;00528.5857;0.00
200817;001145.000;N;5127.8916;E;00528.5856;0.00
200817;001146.000;N;5127.8916;E;00528.5856;0.00
200817;001147.000;N;5127.8916;E;00528.5856;0.00
200817;001148.000;N;5127.8916;E;00528.5856;0.00
200817;001149.000;N;5127.8915;E;00528.5856;0.00
200817;001150.000;N;5127.8915;E;00528.5856;0.00
200817;001151.000;N;5127.8915;E;00528.5855;0.00
200817;001152.000;N;5127.8915;E;00528.5855;0.00
200817;001153.000;N;5127.8916;E;00528.5856;0.00
200817;001154.000;N;5127.8916;E;00528.5856;0.00
200817;001155.000;N;5127.8915;E;00528.5855;0.00
200817;001156.000;N;5127.8915;E;00528.5855;0.00
200817;001157.000;N;5127.8915;E;00528.5855;0.00
200817;001158.000;N;5127.8915;E;00528.5855;0.00
200817;001159.000;N;5127.8915;E;00528.5855;0.00
200817;001200.000;N;5127.8915;E;00528.5855;0.00
200817;001201.000;N;5127.8915;E;00528.5855;0.00
200817;001202.000;N;5127.8915;E;00528.5855;0.00
200817;001203.000;N;5127.8915;E;00528.5855;0.54
200817;001204.000;N;5127.8915;E;00528.5855;0.00
200817;001205.000;N;5127.8915;E;00528.5855;0.00
200817;001206.000;N;5127.8915;E;00528.5855;0.26
200817;001207.000;N;5127.8915;E;00528.5855;0.00
200817;001208.000;N;5127.8915;E;00528.5855;0.00
200817;001209.000;N;5127.8915;E;00528.5855;0.00
200817;001210.000;N;5127.8915;E;00528.5855;0.00
200817;001211.000;N;5127.8915;E;00528.5855;0.00
200817;001212.000;N;5127.8915;E;00528.5855;0.00
200817;001213.000;N;5127.8915;E;00528.5855;0.00
200817;001214.000;N;5127.8915;E;00528.5855;0.00
200817;001215.000;N;5127.8917;E;00528.5854;0.00
200817;001216.000;N;5127.8918;E;00528.5854;0.00
200817;001217.000;N;5127.8920;E;00528.5854;0.00
200817;001218.000;N;5127.8922;E;00528.5855;0.00
200817;001219.000;N;5127.8923;E;00528.5853;0.00
200817;001220.000;N;5127.8923;E;00528.5854;0.00
200817;001221.000;N;5127.8923;E;00528.5854;0.00
200817;001222.000;N;5127.8925;E;00528.5855;0.00
200817;001223.000;N;5127.8925;E;00528.5855;0.00
200817;001224.000;N;5127.8927;E;00528.5854;0.00
200817;001225.000;N;5127.8928;E;00528.5855;0.00
200817;001226.000;N;5127.8927;E;00528.5857;0.00
200817;001227.000;N;5127.8927;E;00528.5858;0.00
200817;001228.000;N;5127.8925;E;00528.5859;0.00
200817;001229.000;N;5127.8925;E;00528.5860;0.00
200817;001230.000;N;5127.8924;E;00528.5860;0.00
200817;001231.000;N;5127.8924;E;00528.5861;0.00
200817;001232.000;N;5127.8923;E;00528.5861;0.00
200817;001233.000;N;5127.8922;E;00528.5861;0.00
200817;001234.000;N;5127.8922;E;00528.5861;0.00
200817;001235.000;N;5127.8922;E;00528.5861;0.00
200817;001236.000;N;5127.8922;E;00528.5860;0.00
200817;001237.000;N;5127.8921;E;00528.5859;0.00
200817;001238.000;N;5127.8921;E;00528.5859;0.00
200817;001239.000;N;5127.8921;E;00528.5859;0.00
200817;001240.000;N;5127.8922;E;00528.5860;0.00
200817;001241.000;N;5127.8923;E;00528.5860;0.00
200817;001242.000;N;5127.8924;E;00528.5861;0.00
200817;001243.000;N;5127.8925;E;00528.5862;0.00
200817;001244.000;N;5127.8926;E;00528.5863;0.00
200817;001245.000;N;5127.8927;E;00528.5862;0.09
200817;001246.000;N;5127.8928;E;00528.5863;0.20
200817;001247.000;N;5127.8929;E;00528.5865;0.39
200817;001248.000;N;5127.8931;E;00528.5867;0.41
200817;001249.000;N;5127.8944;E;00528.5863;0.47
200817;001250.000;N;5127.8955;E;00528.5853;0.29
200817;001251.000;N;5127.8954;E;00528.5834;1.22
200817;001252.000;N;5127.8954;E;00528.5820;1.34
200817;001253.000;N;5127.8949;E;00528.5805;1.53
200817;001254.000;N;5127.8950;E;00528.5796;1.51
200817;001255.000;N;5127.8952;E;00528.5787;1.53
200817;001256.000;N;5127.8950;E;00528.5783;0.98
200817;001257.000;N;5127.8948;E;00528.5783;0.47
200817;001258.000;N;5127.8963;E;00528.5789;0.55
200817;001259.000;N;5127.8971;E;00528.5801;0.00
200817;001300.000;N;5127.8982;E;00528.5798;0.00
200817;001301.000;N;5127.8983;E;00528.5794;0.00
200817;001302.000;N;5127.8981;E;00528.5793;0.00
200817;001303.000;N;5127.8981;E;00528.5789;0.00
200817;001304.000;N;5127.8981;E;00528.5785;0.00
200817;001305.000;N;5127.8980;E;00528.5777;0.00
200817;001306.000;N;5127.8980;E;00528.5766;0.00
200817;001307.000;N;5127.8979;E;00528.5764;0.00
200817;001308.000;N;5127.8977;E;00528.5762;0.00
200817;001309.000;N;5127.8976;E;00528.5759;0.00
200817;001310.000;N;5127.8975;E;00528.5757;0.00
200817;001311.000;N;5127.8972;E;00528.5749;0.00
200817;001312.000;N;5127.8973;E;00528.5738;1.68
200817;001313.000;N;5127.8973;E;00528.5729;1.42
200817;001314.000;N;5127.8975;E;00528.5723;1.23
200817;001315.000;N;5127.8976;E;00528.5719;0.83
200817;001316.000;N;5127.8977;E;00528.5715;0.67
200817;001317.000;N;5127.8978;E;00528.5713;0.63
200817;001318.000;N;5127.8977;E;00528.5707;0.80
200817;001319.000;N;5127.8977;E;00528.5704;0.90
200817;001320.000;N;5127.8976;E;00528.5700;0.76
200817;001321.000;N;5127.8972;E;00528.5698;0.65
200817;001322.000;N;5127.8972;E;00528.5697;0.52
200817;001323.000;N;5127.8972;E;00528.5699;0.38
200817;001324.000;N;5127.8975;E;00528.5703;0.03
200817;001325.000;N;5127.8976;E;00528.5704;0.10
200817;001326.000;N;5127.8977;E;00528.5707;0.24
200817;001327.000;N;5127.8978;E;00528.5711;0.32
200817;001328.000;N;5127.8972;E;00528.5699;0.00
200817;001329.000;N;5127.8972;E;00528.5703;0.00
200817;001330.000;N;5127.8969;E;00528.5706;0.00
200817;001331.000;N;5127.8967;E;00528.5705;0.65
200817;001332.000;N;5127.8966;E;00528.5706;0.31
